id_kit,timestamp,VWC_20cm_%,VWC_40cm_%,T_soil_C,SWT_20cm_cBar,SWT_40cm_cBar,temperatura_ambiente
KIT_001,2026-06-21 20:02:00,37.42,41.77,25.66,3.16,3.23,28.28
KIT_001,2026-06-21 20:03:00,37.09,41.74,25.51,3.14,2.27,28.28
KIT_001,2026-06-21 20:04:00,36.97,41.92,25.19,2.93,2.89,28.42
KIT_001,2026-06-21 20:05:00,37.19,41.32,25.31,3.11,2.54,28.54
KIT_001,2026-06-21 20:06:00,37.44,42.14,25.53,2.89,3.06,28.25
KIT_001,2026-06-21 20:07:00,37.21,42.02,25.29,2.79,2.92,28.24
KIT_001,2026-06-21 20:08:00,37.13,41.45,25.32,3.0,3.34,28.59
KIT_001,2026-06-21 20:09:00,37.22,41.13,25.72,3.13,3.05,28.02
KIT_001,2026-06-21 20:10:00,36.98,41.51,25.32,3.08,2.88,27.87
KIT_001,2026-06-21 20:11:00,37.06,41.72,25.62,3.13,3.23,28.05
KIT_001,2026-06-21 20:12:00,36.44,42.56,25.68,2.81,2.92,27.99
KIT_001,2026-06-21 20:13:00,37.51,41.94,25.27,3.4,2.88,28.08
KIT_001,2026-06-21 20:14:00,37.26,41.22,25.23,2.91,3.1,27.83
KIT_001,2026-06-21 20:15:00,36.88,41.55,25.34,2.97,3.4,28.1
KIT_001,2026-06-21 20:16:00,37.8,41.73,25.17,2.67,3.21,27.83
KIT_001,2026-06-21 20:17:00,37.16,41.82,25.4,2.95,3.14,28.25
KIT_001,2026-06-21 20:18:00,36.76,41.35,25.34,3.13,3.69,27.63
KIT_001,2026-06-21 20:19:00,37.41,41.7,25.45,3.19,2.82,27.88
KIT_001,2026-06-21 20:20:00,37.24,41.53,25.65,3.39,2.81,27.82
KIT_001,2026-06-21 20:21:00,37.22,41.42,25.53,3.13,3.04,27.95
KIT_001,2026-06-21 20:22:00,36.93,41.83,25.46,3.07,3.38,28.11
KIT_001,2026-06-21 20:23:00,37.22,41.98,24.97,2.89,2.76,27.93
KIT_001,2026-06-21 20:24:00,36.96,42.01,25.45,2.83,3.44,27.81
KIT_001,2026-06-21 20:25:00,37.24,41.93,25.7,3.24,2.64,28.01
KIT_001,2026-06-21 20:26:00,36.36,41.61,24.75,3.24,2.97,28.03
KIT_001,2026-06-21 20:27:00,36.87,41.97,25.49,2.73,3.04,27.87
KIT_001,2026-06-21 20:28:00,37.62,41.84,25.32,3.18,2.78,27.89
KIT_001,2026-06-21 20:29:00,36.75,41.78,25.18,3.16,2.84,27.95
KIT_001,2026-06-21 20:30:00,36.81,41.55,25.51,2.72,3.2,27.37
KIT_001,2026-06-21 20:31:00,36.86,41.57,25.69,3.14,3.36,27.68
KIT_001,2026-06-21 20:32:00,36.59,41.74,25.5,2.74,2.47,27.85
KIT_001,2026-06-21 20:33:00,36.24,42.44,25.27,2.39,3.05,27.68
KIT_001,2026-06-21 20:34:00,36.93,41.79,25.15,2.96,2.97,27.67
KIT_001,2026-06-21 20:35:00,37.06,41.5,25.37,3.06,3.03,27.83
KIT_001,2026-06-21 20:36:00,36.99,41.43,25.52,2.97,2.92,27.83
KIT_001,2026-06-21 20:37:00,36.96,41.52,25.26,3.72,2.68,27.83
KIT_001,2026-06-21 20:38:00,37.02,42.33,25.26,3.09,3.39,27.45
KIT_001,2026-06-21 20:39:00,37.36,41.55,25.85,3.04,3.29,27.22
KIT_001,2026-06-21 20:40:00,36.93,41.95,25.48,3.11,2.97,27.7
KIT_001,2026-06-21 20:41:00,36.79,41.57,25.47,2.89,2.88,27.24
KIT_001,2026-06-21 20:42:00,36.89,41.76,24.92,3.23,2.85,27.15
KIT_001,2026-06-21 20:43:00,37.18,41.92,25.04,3.09,2.35,27.05
KIT_001,2026-06-21 20:44:00,37.47,41.51,25.17,3.08,3.09,27.49
KIT_001,2026-06-21 20:45:00,36.75,41.49,24.93,2.84,3.2,27.18
KIT_001,2026-06-21 20:46:00,37.0,42.19,25.43,2.61,3.03,27.14
KIT_001,2026-06-21 20:47:00,37.08,41.99,25.36,2.87,2.98,27.15
KIT_001,2026-06-21 20:48:00,36.59,41.93,24.99,3.07,3.03,27.02
KIT_001,2026-06-21 20:49:00,36.92,41.93,25.48,2.89,2.79,27.33
KIT_001,2026-06-21 20:50:00,36.38,41.83,25.14,3.07,2.88,26.83
KIT_001,2026-06-21 20:51:00,36.25,42.3,25.68,2.94,2.96,26.91
KIT_001,2026-06-21 20:52:00,36.98,41.71,25.21,3.11,3.17,26.94
KIT_001,2026-06-21 20:53:00,36.69,41.88,25.32,2.76,3.34,27.39
KIT_001,2026-06-21 20:54:00,36.88,41.27,25.51,3.05,2.94,27.46
KIT_001,2026-06-21 20:55:00,36.78,41.46,25.5,2.84,2.74,27.26
KIT_001,2026-06-21 20:56:00,36.42,41.35,25.37,2.62,3.01,27.37
KIT_001,2026-06-21 20:57:00,36.72,42.09,25.26,2.96,3.5,27.8
KIT_001,2026-06-21 20:58:00,36.3,40.95,25.4,3.38,2.76,27.32
KIT_001,2026-06-21 20:59:00,37.2,41.59,25.14,2.64,3.22,27.59
KIT_001,2026-06-21 21:00:00,36.23,40.81,25.34,3.03,3.33,27.36
KIT_001,2026-06-21 21:01:00,36.62,41.46,25.1,3.2,2.91,27.82
KIT_001,2026-06-21 21:02:00,36.31,41.57,24.97,3.58,2.82,27.72
KIT_001,2026-06-21 21:03:00,36.86,42.13,25.35,2.88,3.14,27.23
KIT_001,2026-06-21 21:04:00,36.53,41.84,25.6,2.84,3.09,27.53
KIT_001,2026-06-21 21:05:00,36.45,41.47,25.54,2.71,3.17,27.09
KIT_001,2026-06-21 21:06:00,36.92,42.04,25.35,3.29,3.52,27.86
KIT_001,2026-06-21 21:07:00,36.62,41.73,25.72,2.78,3.04,28.16
KIT_001,2026-06-21 21:08:00,36.78,41.72,25.3,2.91,2.7,27.2
KIT_001,2026-06-21 21:09:00,36.24,41.33,25.06,2.54,3.02,27.49
KIT_001,2026-06-21 21:10:00,36.08,41.37,25.05,3.22,3.06,27.98
KIT_001,2026-06-21 21:11:00,36.59,41.41,25.29,3.29,3.32,28.03
KIT_001,2026-06-21 21:12:00,36.43,41.65,25.73,3.21,2.95,28.03
KIT_001,2026-06-21 21:13:00,36.75,41.65,25.48,2.6,2.9,27.8
KIT_001,2026-06-21 21:14:00,36.48,42.07,25.74,3.15,2.66,28.41
KIT_001,2026-06-21 21:15:00,36.57,41.71,26.01,2.58,3.14,28.65
KIT_001,2026-06-21 21:16:00,35.92,40.76,25.5,3.01,3.84,29.24
KIT_001,2026-06-21 21:17:00,37.13,41.64,25.86,3.05,2.94,28.95
KIT_001,2026-06-21 21:18:00,36.39,41.12,25.85,3.08,3.11,28.25
KIT_001,2026-06-21 21:19:00,36.67,41.27,25.55,3.15,2.86,28.52
KIT_001,2026-06-21 21:20:00,36.11,41.31,25.98,3.02,2.68,28.63
KIT_001,2026-06-21 21:21:00,36.49,41.35,25.63,2.54,3.11,28.26
KIT_001,2026-06-21 21:22:00,35.9,41.14,25.6,3.17,3.01,28.58
KIT_001,2026-06-21 21:23:00,36.5,41.61,26.08,3.07,2.4,28.51
KIT_001,2026-06-21 21:24:00,36.19,41.12,25.75,2.82,3.4,28.6
KIT_001,2026-06-21 21:25:00,36.3,41.65,25.81,2.66,3.1,28.44
KIT_001,2026-06-21 21:26:00,36.52,42.21,25.88,3.45,3.02,28.26
KIT_001,2026-06-21 21:27:00,35.82,41.14,25.46,3.38,2.89,27.98
KIT_001,2026-06-21 21:28:00,36.01,41.45,25.79,3.27,3.1,27.68
KIT_001,2026-06-21 21:29:00,36.4,40.76,25.38,2.95,3.11,27.92
KIT_001,2026-06-21 21:30:00,36.98,41.42,25.32,2.51,3.1,27.62
KIT_001,2026-06-21 21:31:00,36.19,41.7,25.32,3.35,3.27,27.5
KIT_001,2026-06-21 21:32:00,36.44,41.71,25.2,3.28,3.32,27.72
KIT_001,2026-06-21 21:33:00,36.19,41.51,25.44,3.11,3.5,27.64
KIT_001,2026-06-21 21:34:00,36.91,41.74,25.27,3.51,2.79,26.85
KIT_001,2026-06-21 21:35:00,35.61,42.23,25.07,3.47,2.86,26.97
KIT_001,2026-06-21 21:36:00,36.26,41.97,25.25,3.32,3.09,26.77
KIT_001,2026-06-21 21:37:00,35.65,41.29,25.0,3.31,2.81,26.82
KIT_001,2026-06-21 21:38:00,35.34,41.0,25.05,3.31,2.85,26.3
KIT_001,2026-06-21 21:39:00,36.32,41.3,25.17,3.46,3.12,26.64
KIT_001,2026-06-21 21:40:00,36.27,41.12,25.31,3.06,3.23,27.1
KIT_001,2026-06-21 21:41:00,36.12,41.53,25.34,3.38,3.32,27.46
KIT_001,2026-06-21 21:42:00,36.18,41.02,25.24,3.03,2.95,27.41
KIT_001,2026-06-21 21:43:00,37.3,41.34,25.54,3.59,3.12,27.69
KIT_001,2026-06-21 21:44:00,36.13,41.6,25.37,3.38,3.06,27.71
KIT_001,2026-06-21 21:45:00,36.4,41.3,25.34,3.07,3.0,28.11
KIT_001,2026-06-21 21:46:00,35.99,41.03,25.23,3.26,2.8,28.29
KIT_001,2026-06-21 21:47:00,36.32,41.65,25.77,3.02,2.76,27.86
KIT_001,2026-06-21 21:48:00,36.13,40.73,25.55,3.58,3.17,28.22
KIT_001,2026-06-21 21:49:00,36.06,41.18,25.57,3.59,2.8,28.07
KIT_001,2026-06-21 21:50:00,36.84,41.25,25.72,3.34,2.56,28.52
KIT_001,2026-06-21 21:51:00,36.61,41.26,25.39,3.53,3.0,27.64
KIT_001,2026-06-21 21:52:00,36.24,41.3,25.2,3.15,3.37,27.76
KIT_001,2026-06-21 21:53:00,35.38,41.42,25.46,3.28,2.31,27.48
KIT_001,2026-06-21 21:54:00,36.05,41.21,25.49,3.38,2.94,27.44
KIT_001,2026-06-21 21:55:00,37.12,41.1,25.36,3.04,3.18,27.73
KIT_001,2026-06-21 21:56:00,36.09,41.08,25.68,3.04,2.56,27.63
KIT_001,2026-06-21 21:57:00,36.55,41.01,24.87,3.23,2.97,27.66
KIT_001,2026-06-21 21:58:00,36.65,41.42,25.59,3.16,2.73,27.63
KIT_001,2026-06-21 21:59:00,36.21,40.99,25.51,2.81,2.76,27.42
KIT_001,2026-06-21 22:00:00,35.83,41.44,25.43,2.45,2.91,27.39
KIT_001,2026-06-21 22:01:00,35.26,41.19,24.67,2.96,2.73,27.18
KIT_001,2026-06-21 22:02:00,36.34,41.02,25.58,2.48,2.71,27.23
KIT_001,2026-06-21 22:03:00,35.8,41.36,25.11,2.75,2.99,27.36
KIT_001,2026-06-21 22:04:00,36.14,40.96,25.21,2.78,3.56,27.4
KIT_001,2026-06-21 22:05:00,35.63,41.37,25.26,2.86,3.19,27.5
KIT_001,2026-06-21 22:06:00,35.96,41.24,25.37,3.21,3.25,27.45
KIT_001,2026-06-21 22:07:00,36.05,40.99,25.41,3.26,3.2,27.66
KIT_001,2026-06-21 22:08:00,36.12,41.32,25.49,3.2,2.83,27.11
KIT_001,2026-06-21 22:09:00,35.62,41.32,25.5,3.29,3.08,27.37
KIT_001,2026-06-21 22:10:00,36.41,41.5,25.42,3.37,3.27,27.28
KIT_001,2026-06-21 22:11:00,35.77,41.44,25.48,2.65,3.21,27.9
KIT_001,2026-06-21 22:12:00,35.38,41.29,25.21,3.34,3.05,27.53
KIT_001,2026-06-21 22:13:00,35.91,40.8,25.3,2.96,3.13,28.02
KIT_001,2026-06-21 22:14:00,35.95,41.86,25.66,3.6,3.62,28.17
KIT_001,2026-06-21 22:15:00,35.98,40.7,25.68,3.02,3.21,27.98
KIT_001,2026-06-21 22:16:00,36.38,41.4,25.69,3.57,2.92,28.03
KIT_001,2026-06-21 22:17:00,35.81,41.24,25.47,3.82,2.98,28.04
KIT_001,2026-06-21 22:18:00,35.85,40.75,25.76,3.34,2.74,27.97
KIT_001,2026-06-21 22:19:00,35.51,41.06,25.35,3.79,3.59,27.96
KIT_001,2026-06-21 22:20:00,36.19,41.07,25.81,3.62,3.4,28.05
KIT_001,2026-06-21 22:21:00,35.97,41.47,25.55,3.52,3.02,28.56
KIT_001,2026-06-21 22:22:00,35.76,40.86,25.94,3.54,3.55,27.86
KIT_001,2026-06-21 22:23:00,35.25,40.99,25.31,3.21,3.16,28.19
KIT_001,2026-06-21 22:24:00,36.42,40.36,25.97,3.28,2.89,28.34
KIT_001,2026-06-21 22:25:00,35.49,41.57,25.55,3.18,3.23,28.11
KIT_001,2026-06-21 22:26:00,35.72,40.73,25.56,3.11,3.1,28.3
KIT_001,2026-06-21 22:27:00,36.06,41.14,25.68,2.88,3.21,27.84
KIT_001,2026-06-21 22:28:00,35.51,41.0,25.49,2.77,2.68,28.53
KIT_001,2026-06-21 22:29:00,35.41,40.99,25.61,3.02,2.85,28.47
KIT_001,2026-06-21 22:30:00,35.19,41.25,25.47,3.03,3.44,28.14
KIT_001,2026-06-21 22:31:00,36.19,41.5,25.47,2.97,3.52,27.93
KIT_001,2026-06-21 22:32:00,35.75,41.07,25.7,3.39,3.47,28.33
KIT_001,2026-06-21 22:33:00,36.97,41.18,25.42,2.91,3.7,27.83
KIT_001,2026-06-21 22:34:00,35.6,41.07,25.44,3.19,3.31,27.85
KIT_001,2026-06-21 22:35:00,35.62,41.27,25.31,3.55,3.32,28.07
KIT_001,2026-06-21 22:36:00,35.75,40.81,25.48,3.51,2.99,28.45
KIT_001,2026-06-21 22:37:00,36.04,41.26,25.83,3.61,3.09,28.21
KIT_001,2026-06-21 22:38:00,35.79,41.28,25.35,3.14,2.72,27.76
KIT_001,2026-06-21 22:39:00,36.16,41.28,25.33,3.46,3.11,27.38
KIT_001,2026-06-21 22:40:00,35.61,40.76,25.46,2.98,2.65,27.68
KIT_001,2026-06-21 22:41:00,35.47,40.92,25.3,3.15,3.41,27.61
KIT_001,2026-06-21 22:42:00,35.32,41.05,25.77,3.15,3.22,27.4
KIT_001,2026-06-21 22:43:00,35.17,40.57,25.24,3.03,2.59,27.75
KIT_001,2026-06-21 22:44:00,35.77,41.47,25.29,3.06,3.02,27.14
KIT_001,2026-06-21 22:45:00,35.84,40.99,25.37,3.0,3.54,26.47
KIT_001,2026-06-21 22:46:00,35.73,41.09,25.31,2.86,2.99,26.82
KIT_001,2026-06-21 22:47:00,36.39,40.84,25.13,3.29,2.75,26.91
KIT_001,2026-06-21 22:48:00,36.35,40.6,25.06,3.06,2.59,26.91
KIT_001,2026-06-21 22:49:00,35.77,40.81,25.5,3.18,2.64,26.79
KIT_001,2026-06-21 22:50:00,35.23,41.05,25.08,3.2,3.25,26.77
KIT_001,2026-06-21 22:51:00,35.63,41.18,25.02,3.19,3.05,26.38
KIT_001,2026-06-21 22:52:00,35.59,41.02,24.99,3.23,3.11,26.93
KIT_001,2026-06-21 22:53:00,35.54,41.07,24.78,3.15,3.13,26.84
KIT_001,2026-06-21 22:54:00,35.5,40.85,25.3,3.61,3.24,27.01
KIT_001,2026-06-21 22:55:00,35.48,41.09,24.67,3.47,3.01,27.1
KIT_001,2026-06-21 22:56:00,35.54,41.38,25.15,3.31,3.44,27.31
KIT_001,2026-06-21 22:57:00,35.43,41.14,25.12,3.22,3.04,26.78
KIT_001,2026-06-21 22:58:00,35.72,41.17,25.62,3.36,3.2,26.72
KIT_001,2026-06-21 22:59:00,35.78,41.01,24.81,3.55,3.64,26.93
KIT_001,2026-06-21 23:00:00,35.33,40.47,25.01,3.88,3.47,26.92
KIT_001,2026-06-21 23:01:00,36.09,40.6,25.17,3.22,3.54,26.92
KIT_001,2026-06-21 23:02:00,35.31,41.05,25.17,3.78,3.9,27.52
KIT_001,2026-06-21 23:03:00,35.08,40.9,25.1,3.96,3.34,27.22
KIT_001,2026-06-21 23:04:00,35.78,41.03,25.21,3.36,3.35,27.71
KIT_001,2026-06-21 23:05:00,35.36,41.4,24.98,3.75,3.27,27.24
KIT_001,2026-06-21 23:06:00,35.76,41.11,25.31,3.59,3.22,26.98
KIT_001,2026-06-21 23:07:00,34.81,41.27,24.79,4.02,3.07,27.1
KIT_001,2026-06-21 23:08:00,36.13,40.91,25.25,3.83,3.32,27.58
KIT_001,2026-06-21 23:09:00,35.88,40.63,25.15,3.9,3.36,27.07
KIT_001,2026-06-21 23:10:00,35.12,40.85,25.48,3.83,3.36,27.52
KIT_001,2026-06-21 23:11:00,35.12,40.62,25.64,4.13,3.25,27.32
KIT_001,2026-06-21 23:12:00,36.22,41.32,25.23,4.01,3.44,27.21
KIT_001,2026-06-21 23:13:00,35.37,41.09,25.59,4.02,3.2,27.82
KIT_001,2026-06-21 23:14:00,35.34,41.0,25.26,4.01,3.06,27.35
KIT_001,2026-06-21 23:15:00,34.83,41.2,25.14,4.13,2.91,27.32
KIT_001,2026-06-21 23:16:00,35.5,40.22,25.69,3.93,2.73,27.54
KIT_001,2026-06-21 23:17:00,35.54,41.0,25.45,4.43,3.47,27.46
KIT_001,2026-06-21 23:18:00,35.87,40.42,25.31,3.66,2.95,28.03
KIT_001,2026-06-21 23:19:00,35.12,40.81,25.4,3.51,2.92,27.63
KIT_001,2026-06-21 23:20:00,35.08,40.71,25.27,3.46,3.07,27.11
KIT_001,2026-06-21 23:21:00,35.76,41.0,25.16,3.37,3.13,27.03
KIT_001,2026-06-21 23:22:00,35.95,40.87,24.86,4.03,3.63,26.53
KIT_001,2026-06-21 23:23:00,35.05,41.2,25.03,3.97,3.16,26.96
KIT_001,2026-06-21 23:24:00,35.97,40.61,25.17,4.11,3.93,26.63
KIT_001,2026-06-21 23:25:00,35.6,41.0,24.97,3.51,3.31,26.73
KIT_001,2026-06-21 23:26:00,35.97,40.83,25.13,3.93,3.83,26.1
KIT_001,2026-06-21 23:27:00,35.56,40.29,24.99,3.73,3.56,26.48
KIT_001,2026-06-21 23:28:00,34.7,40.5,24.73,3.7,3.42,26.91
KIT_001,2026-06-21 23:29:00,35.54,40.73,24.65,3.76,3.72,26.51
KIT_001,2026-06-21 23:30:00,35.97,41.11,24.88,3.36,3.6,26.3
KIT_001,2026-06-21 23:31:00,35.29,40.92,24.81,4.13,3.47,26.5
KIT_001,2026-06-21 23:32:00,35.47,40.42,24.98,3.76,3.88,26.49
KIT_001,2026-06-21 23:33:00,35.55,40.73,24.77,3.24,3.17,27.06
KIT_001,2026-06-21 23:34:00,34.61,41.38,24.79,3.04,3.04,26.43
KIT_001,2026-06-21 23:35:00,36.21,40.81,25.12,3.23,3.11,26.22
KIT_001,2026-06-21 23:36:00,35.32,40.67,24.94,3.24,3.72,26.53
KIT_001,2026-06-21 23:37:00,35.82,40.92,24.77,3.41,3.63,26.57
KIT_001,2026-06-21 23:38:00,35.61,40.99,24.88,2.9,3.16,26.59
KIT_001,2026-06-21 23:39:00,36.08,40.62,25.12,3.32,2.73,26.56
KIT_001,2026-06-21 23:40:00,35.78,40.91,24.87,2.92,3.29,26.78
KIT_001,2026-06-21 23:41:00,35.55,40.65,24.9,3.46,3.11,26.07
KIT_001,2026-06-21 23:42:00,35.32,40.96,24.6,3.38,3.27,25.97
KIT_001,2026-06-21 23:43:00,35.91,40.79,24.92,3.94,3.15,25.6
KIT_001,2026-06-21 23:44:00,34.97,40.88,25.15,3.12,3.04,26.15
KIT_001,2026-06-21 23:45:00,35.85,40.5,24.5,3.91,3.93,25.69
KIT_001,2026-06-21 23:46:00,35.24,40.48,24.39,3.19,3.32,26.05
KIT_001,2026-06-21 23:47:00,36.06,41.0,24.63,3.34,3.86,25.63
KIT_001,2026-06-21 23:48:00,35.67,40.69,24.75,3.29,3.48,26.16
KIT_001,2026-06-21 23:49:00,35.83,40.79,24.55,3.81,3.27,25.35
KIT_001,2026-06-21 23:50:00,35.62,40.61,24.35,3.49,3.71,25.94
KIT_001,2026-06-21 23:51:00,34.97,40.97,24.52,3.48,3.5,25.89
KIT_001,2026-06-21 23:52:00,35.27,40.51,24.65,3.91,3.57,25.77
KIT_001,2026-06-21 23:53:00,35.8,40.64,24.44,4.0,3.68,25.34
KIT_001,2026-06-21 23:54:00,35.62,40.91,24.63,3.94,3.47,25.73
KIT_001,2026-06-21 23:55:00,35.96,41.02,24.73,3.93,3.29,25.6
KIT_001,2026-06-21 23:56:00,35.68,40.51,24.54,4.46,3.7,25.09
KIT_001,2026-06-21 23:57:00,35.19,41.25,24.47,4.08,3.98,25.91
KIT_001,2026-06-21 23:58:00,35.25,40.75,24.69,4.2,3.46,25.55
KIT_001,2026-06-21 23:59:00,35.56,40.34,24.39,3.99,3.67,26.12
KIT_001,2026-06-22 00:00:00,34.71,40.76,24.41,3.63,3.96,25.84
KIT_001,2026-06-22 00:01:00,36.11,40.53,24.59,4.0,3.51,26.22
KIT_001,2026-06-22 00:02:00,35.67,40.77,24.58,3.65,3.5,25.87
KIT_001,2026-06-22 00:03:00,35.95,40.62,24.56,3.75,3.44,26.25
KIT_001,2026-06-22 00:04:00,34.96,40.65,25.13,3.8,3.2,26.34
KIT_001,2026-06-22 00:05:00,35.95,40.35,25.23,3.19,3.07,26.33
KIT_001,2026-06-22 00:06:00,36.29,40.91,24.77,3.23,3.02,26.31
KIT_001,2026-06-22 00:07:00,35.05,40.26,24.9,3.82,3.3,25.87
KIT_001,2026-06-22 00:08:00,35.78,40.29,24.85,3.47,3.42,26.44
KIT_001,2026-06-22 00:09:00,35.51,40.74,25.11,3.53,3.46,26.85
KIT_001,2026-06-22 00:10:00,34.96,41.13,25.15,3.77,3.19,26.34
KIT_001,2026-06-22 00:11:00,35.67,40.55,24.54,3.67,3.58,26.41
KIT_001,2026-06-22 00:12:00,35.79,40.88,25.0,3.92,3.41,26.36
KIT_001,2026-06-22 00:13:00,35.29,41.0,24.64,3.85,3.38,26.79
KIT_001,2026-06-22 00:14:00,35.9,40.94,25.26,3.95,2.55,26.53
KIT_001,2026-06-22 00:15:00,34.91,40.61,25.0,3.77,3.21,27.08
KIT_001,2026-06-22 00:16:00,34.97,40.39,24.75,4.04,3.05,26.97
KIT_001,2026-06-22 00:17:00,35.54,40.07,24.87,4.32,3.62,26.86
KIT_001,2026-06-22 00:18:00,35.5,40.65,24.82,3.89,3.48,26.77
KIT_001,2026-06-22 00:19:00,35.25,41.07,24.93,4.25,3.19,26.39
KIT_001,2026-06-22 00:20:00,35.78,40.38,24.99,4.0,3.54,26.28
KIT_001,2026-06-22 00:21:00,35.69,40.92,24.51,4.18,3.1,26.53
KIT_001,2026-06-22 00:22:00,35.81,40.42,25.06,4.02,3.2,26.47
KIT_001,2026-06-22 00:23:00,35.46,40.73,24.97,3.97,3.28,26.31
KIT_001,2026-06-22 00:24:00,35.72,40.91,24.42,4.06,3.6,25.9
KIT_001,2026-06-22 00:25:00,35.36,40.49,24.57,4.26,3.81,25.81
KIT_001,2026-06-22 00:26:00,36.24,40.74,24.85,4.01,3.31,25.56
KIT_001,2026-06-22 00:27:00,35.24,40.56,24.71,4.06,3.79,25.87
KIT_001,2026-06-22 00:28:00,36.26,40.89,24.41,3.85,3.49,25.24
KIT_001,2026-06-22 00:29:00,35.55,40.74,24.65,4.34,3.56,25.23
KIT_001,2026-06-22 00:30:00,35.06,40.68,25.11,4.12,3.5,25.33
KIT_001,2026-06-22 00:31:00,36.03,41.13,24.55,3.98,3.49,25.34
KIT_001,2026-06-22 00:32:00,35.6,40.85,24.41,3.93,3.66,26.27
KIT_001,2026-06-22 00:33:00,35.86,40.44,24.59,4.21,3.76,26.17
KIT_001,2026-06-22 00:34:00,36.0,40.62,24.62,3.82,3.37,25.73
KIT_001,2026-06-22 00:35:00,35.69,40.62,24.48,3.53,3.56,26.05
KIT_001,2026-06-22 00:36:00,35.38,40.66,24.69,4.0,4.05,26.49
KIT_001,2026-06-22 00:37:00,35.93,41.39,24.37,4.29,3.69,26.3
KIT_001,2026-06-22 00:38:00,35.57,40.73,24.46,4.41,3.72,26.64
KIT_001,2026-06-22 00:39:00,35.78,40.0,24.72,4.01,3.94,26.02
KIT_001,2026-06-22 00:40:00,34.76,40.44,24.19,4.07,3.53,25.82
KIT_001,2026-06-22 00:41:00,35.65,40.01,24.69,4.21,3.65,25.65
KIT_001,2026-06-22 00:42:00,35.24,40.49,24.08,4.04,3.86,25.86
KIT_001,2026-06-22 00:43:00,36.02,39.98,24.11,4.26,3.97,26.03
KIT_001,2026-06-22 00:44:00,35.63,40.31,24.32,4.13,3.07,25.76
KIT_001,2026-06-22 00:45:00,35.47,40.1,24.45,4.43,3.47,25.58
KIT_001,2026-06-22 00:46:00,35.54,40.66,24.63,4.38,3.41,25.92
KIT_001,2026-06-22 00:47:00,34.99,40.54,24.35,4.42,3.63,25.67
KIT_001,2026-06-22 00:48:00,35.89,40.63,24.25,4.17,3.42,25.43
KIT_001,2026-06-22 00:49:00,35.99,40.5,24.38,4.71,3.8,25.18
KIT_001,2026-06-22 00:50:00,35.41,40.11,24.05,4.35,3.66,25.22
KIT_001,2026-06-22 00:51:00,35.8,40.67,24.22,4.3,3.83,25.31
KIT_001,2026-06-22 00:52:00,35.03,41.09,23.92,4.05,3.83,24.91
KIT_001,2026-06-22 00:53:00,34.92,40.63,24.13,4.22,3.75,24.71
KIT_001,2026-06-22 00:54:00,35.19,40.38,24.06,4.28,3.48,24.81
KIT_001,2026-06-22 00:55:00,35.31,40.07,23.88,4.06,3.57,24.83
KIT_001,2026-06-22 00:56:00,35.0,40.22,24.04,4.18,3.42,25.1
KIT_001,2026-06-22 00:57:00,35.3,40.63,24.0,4.22,3.18,24.38
KIT_001,2026-06-22 00:58:00,35.21,40.82,24.22,4.33,3.76,24.77
KIT_001,2026-06-22 00:59:00,34.75,40.59,23.67,3.94,3.5,24.69
KIT_001,2026-06-22 01:00:00,35.28,40.76,23.99,4.41,3.14,24.74
KIT_001,2026-06-22 01:01:00,35.39,40.74,23.87,4.41,3.65,25.23
KIT_001,2026-06-22 01:02:00,35.15,40.69,24.21,4.55,3.46,24.9
KIT_001,2026-06-22 01:03:00,35.48,40.35,24.2,4.88,3.01,24.7
KIT_001,2026-06-22 01:04:00,34.65,40.61,24.16,5.19,3.18,25.19
KIT_001,2026-06-22 01:05:00,35.23,40.31,23.93,4.91,3.34,25.22
KIT_001,2026-06-22 01:06:00,34.66,40.58,24.26,4.49,3.57,24.81
KIT_001,2026-06-22 01:07:00,34.67,40.68,23.79,4.77,3.72,24.8
KIT_001,2026-06-22 01:08:00,34.84,41.08,23.77,4.98,3.7,25.26
KIT_001,2026-06-22 01:09:00,34.73,40.18,23.88,4.92,3.66,25.2
KIT_001,2026-06-22 01:10:00,34.87,40.72,24.14,5.01,3.5,25.14
KIT_001,2026-06-22 01:11:00,34.98,41.01,24.3,4.71,3.93,25.58
KIT_001,2026-06-22 01:12:00,35.35,40.79,23.59,4.61,3.67,25.22
KIT_001,2026-06-22 01:13:00,34.94,40.81,24.47,5.11,3.55,25.53
KIT_001,2026-06-22 01:14:00,34.5,40.74,24.25,4.65,3.63,25.77
KIT_001,2026-06-22 01:15:00,35.45,40.95,23.92,4.35,3.38,25.44
KIT_001,2026-06-22 01:16:00,34.76,40.23,24.27,4.94,3.46,25.13
KIT_001,2026-06-22 01:17:00,35.03,40.13,24.49,4.17,2.95,25.54
KIT_001,2026-06-22 01:18:00,35.21,40.53,24.34,3.66,3.42,25.56
KIT_001,2026-06-22 01:19:00,35.13,39.87,24.38,4.73,4.01,25.63
KIT_001,2026-06-22 01:20:00,35.44,40.87,23.84,4.76,3.65,25.13
KIT_001,2026-06-22 01:21:00,35.23,40.84,23.98,4.64,3.69,25.56
KIT_001,2026-06-22 01:22:00,34.77,40.33,23.82,4.2,3.96,24.68
KIT_001,2026-06-22 01:23:00,35.84,40.33,24.3,4.51,3.85,24.92
KIT_001,2026-06-22 01:24:00,35.15,40.4,24.03,4.46,3.62,24.69
